frame,class_name,x1,y1,x2,y2
22334,car,1706,848,1897,1041
22334,car,967,312,1133,527
22334,car,1146,322,1309,552
22334,car,1303,360,1499,586
22334,car,1453,367,1656,599
22334,car,1482,256,1636,419
22334,car,1351,240,1508,408
22334,car,457,738,627,1031
22334,car,644,189,746,325
22334,car,963,688,1260,1038
22334,car,821,289,956,520
22334,car,542,182,642,324
22334,car,649,314,781,495
22334,car,521,289,636,439
22334,car,789,191,905,322
22334,car,927,194,1062,344
22334,car,1211,218,1363,385
22334,car,1660,678,1909,903
22334,car,1066,193,1212,363
22334,car,1596,263,1765,449
22334,car,393,99,498,179
22358,car,1706,848,1897,1041
22358,car,967,312,1133,527
22358,car,1146,322,1309,552
22358,car,1303,360,1499,586
22358,car,1453,367,1656,599
22358,car,1482,256,1636,419
22358,car,1351,240,1508,408
22358,car,457,738,627,1031
22358,car,644,189,746,325
22358,car,963,688,1260,1038
22358,car,821,289,956,520
22358,car,542,182,642,324
22358,car,649,314,781,495
22358,car,521,289,636,439
22358,car,789,191,905,322
22358,car,927,194,1062,344
22358,car,1211,218,1363,385
22358,car,1660,678,1909,903
22358,car,1066,193,1212,363
22358,car,1596,263,1765,449
22358,car,412,120,506,222
22392,car,1706,848,1897,1041
22392,car,967,312,1133,527
22392,car,1146,322,1309,552
22392,car,1303,360,1499,586
22392,car,1453,367,1656,599
22392,car,1482,256,1636,419
22392,car,1351,240,1508,408
22392,car,457,738,627,1031
22392,car,644,189,746,325
22392,car,963,688,1260,1038
22392,car,821,289,956,520
22392,car,542,182,642,324
22392,car,649,314,781,495
22392,car,521,289,636,439
22392,car,789,191,905,322
22392,car,927,194,1062,344
22392,car,1211,218,1363,385
22392,car,1660,678,1909,903
22392,car,1066,193,1212,363
22392,car,1596,263,1765,449
22392,car,383,201,494,319
22501,car,1706,848,1897,1041
22501,car,967,312,1133,527
22501,car,1146,322,1309,552
22501,car,1303,360,1499,586
22501,car,1453,367,1656,599
22501,car,1482,256,1636,419
22501,car,1351,240,1508,408
22501,car,457,738,627,1031
22501,car,644,189,746,325
22501,car,963,688,1260,1038
22501,car,821,289,956,520
22501,car,542,182,642,324
22501,car,649,314,781,495
22501,car,521,289,636,439
22501,car,789,191,905,322
22501,car,927,194,1062,344
22501,car,1211,218,1363,385
22501,car,1660,678,1909,903
22501,car,1066,193,1212,363
22501,car,1596,263,1765,449
22501,car,376,449,582,637
22558,car,1706,848,1897,1041
22558,car,967,312,1133,527
22558,car,1146,322,1309,552
22558,car,1303,360,1499,586
22558,car,1453,367,1656,599
22558,car,1482,256,1636,419
22558,car,1351,240,1508,408
22558,car,457,738,627,1031
22558,car,644,189,746,325
22558,car,963,688,1260,1038
22558,car,821,289,956,520
22558,car,542,182,642,324
22558,car,649,314,781,495
22558,car,521,289,636,439
22558,car,789,191,905,322
22558,car,927,194,1062,344
22558,car,1211,218,1363,385
22558,car,1660,678,1909,903
22558,car,1066,193,1212,363
22558,car,1596,263,1765,449
22558,car,514,515,761,721
22571,car,1706,848,1897,1041
22571,car,967,312,1133,527
22571,car,1146,322,1309,552
22571,car,1303,360,1499,586
22571,car,1453,367,1656,599
22571,car,1482,256,1636,419
22571,car,1351,240,1508,408
22571,car,457,738,627,1031
22571,car,644,189,746,325
22571,car,963,688,1260,1038
22571,car,821,289,956,520
22571,car,542,182,642,324
22571,car,649,314,781,495
22571,car,521,289,636,439
22571,car,789,191,905,322
22571,car,927,194,1062,344
22571,car,1211,218,1363,385
22571,car,1660,678,1909,903
22571,car,1066,193,1212,363
22571,car,1596,263,1765,449
22571,car,558,543,797,748
22684,car,1706,848,1897,1041
22684,car,967,312,1133,527
22684,car,1146,322,1309,552
22684,car,1303,360,1499,586
22684,car,1453,367,1656,599
22684,car,1482,256,1636,419
22684,car,1351,240,1508,408
22684,car,457,738,627,1031
22684,car,644,189,746,325
22684,car,963,688,1260,1038
22684,car,821,289,956,520
22684,car,542,182,642,324
22684,car,649,314,781,495
22684,car,521,289,636,439
22684,car,789,191,905,322
22684,car,927,194,1062,344
22684,car,1211,218,1363,385
22684,car,1660,678,1909,903
22684,car,1066,193,1212,363
22684,car,1596,263,1765,449
22684,car,647,720,847,1018
22784,car,1706,848,1897,1041
22784,car,967,312,1133,527
22784,car,1146,322,1309,552
22784,car,1303,360,1499,586
22784,car,1453,367,1656,599
22784,car,1482,256,1636,419
22784,car,1351,240,1508,408
22784,car,457,738,627,1031
22784,car,644,189,746,325
22784,car,963,688,1260,1038
22784,car,821,289,956,520
22784,car,542,182,642,324
22784,car,649,314,781,495
22784,car,521,289,636,439
22784,car,789,191,905,322
22784,car,927,194,1062,344
22784,car,1211,218,1363,385
22784,car,1660,678,1909,903
22784,car,1066,193,1212,363
22784,car,1596,263,1765,449
22784,car,647,720,847,1018
22833,car,1706,848,1897,1041
22833,car,967,312,1133,527
22833,car,1146,322,1309,552
22833,car,1303,360,1499,586
22833,car,1453,367,1656,599
22833,car,1482,256,1636,419
22833,car,1351,240,1508,408
22833,car,457,738,627,1031
22833,car,644,189,746,325
22833,car,963,688,1260,1038
22833,car,821,289,956,520
22833,car,542,182,642,324
22833,car,649,314,781,495
22833,car,521,289,636,439
22833,car,789,191,905,322
22833,car,927,194,1062,344
22833,car,1211,218,1363,385
22833,car,1660,678,1909,903
22833,car,1066,193,1212,363
22833,car,1596,263,1765,449
22833,car,647,720,847,1018
22902,car,1706,848,1897,1041
22902,car,967,312,1133,527
22902,car,1146,322,1309,552
22902,car,1303,360,1499,586
22902,car,1453,367,1656,599
22902,car,1482,256,1636,419
22902,car,1351,240,1508,408
22902,car,457,738,627,1031
22902,car,644,189,746,325
22902,car,963,688,1260,1038
22902,car,821,289,956,520
22902,car,542,182,642,324
22902,car,649,314,781,495
22902,car,521,289,636,439
22902,car,789,191,905,322
22902,car,927,194,1062,344
22902,car,1211,218,1363,385
22902,car,1660,678,1909,903
22902,car,1066,193,1212,363
22902,car,1596,263,1765,449
22902,car,647,720,847,1018
22945,car,1706,848,1897,1041
22945,car,967,312,1133,527
22945,car,1146,322,1309,552
22945,car,1303,360,1499,586
22945,car,1453,367,1656,599
22945,car,1482,256,1636,419
22945,car,1351,240,1508,408
22945,car,457,738,627,1031
22945,car,644,189,746,325
22945,car,963,688,1260,1038
22945,car,821,289,956,520
22945,car,542,182,642,324
22945,car,649,314,781,495
22945,car,521,289,636,439
22945,car,789,191,905,322
22945,car,927,194,1062,344
22945,car,1211,218,1363,385
22945,car,1660,678,1909,903
22945,car,1066,193,1212,363
22945,car,1596,263,1765,449
22945,car,647,720,847,1018
22965,car,1706,848,1897,1041
22965,car,967,312,1133,527
22965,car,1146,322,1309,552
22965,car,1303,360,1499,586
22965,car,1453,367,1656,599
22965,car,1482,256,1636,419
22965,car,1351,240,1508,408
22965,car,457,738,627,1031
22965,car,644,189,746,325
22965,car,963,688,1260,1038
22965,car,821,289,956,520
22965,car,542,182,642,324
22965,car,649,314,781,495
22965,car,521,289,636,439
22965,car,789,191,905,322
22965,car,927,194,1062,344
22965,car,1211,218,1363,385
22965,car,1660,678,1909,903
22965,car,1066,193,1212,363
22965,car,1596,263,1765,449
22965,car,647,720,847,1018
23042,car,1706,848,1897,1041
23042,car,967,312,1133,527
23042,car,1146,322,1309,552
23042,car,1303,360,1499,586
23042,car,1453,367,1656,599
23042,car,1482,256,1636,419
23042,car,1351,240,1508,408
23042,car,457,738,627,1031
23042,car,644,189,746,325
23042,car,963,688,1260,1038
23042,car,821,289,956,520
23042,car,542,182,642,324
23042,car,649,314,781,495
23042,car,521,289,636,439
23042,car,789,191,905,322
23042,car,927,194,1062,344
23042,car,1211,218,1363,385
23042,car,1660,678,1909,903
23042,car,1066,193,1212,363
23042,car,1596,263,1765,449
23042,car,647,720,847,1018
23082,car,1706,848,1897,1041
23082,car,967,312,1133,527
23082,car,1146,322,1309,552
23082,car,1303,360,1499,586
23082,car,1453,367,1656,599
23082,car,1482,256,1636,419
23082,car,1351,240,1508,408
23082,car,457,738,627,1031
23082,car,644,189,746,325
23082,car,963,688,1260,1038
23082,car,821,289,956,520
23082,car,542,182,642,324
23082,car,649,314,781,495
23082,car,521,289,636,439
23082,car,789,191,905,322
23082,car,927,194,1062,344
23082,car,1211,218,1363,385
23082,car,1660,678,1909,903
23082,car,1066,193,1212,363
23082,car,1596,263,1765,449
23082,car,647,720,847,1018
23086,car,1706,848,1897,1041
23086,car,967,312,1133,527
23086,car,1146,322,1309,552
23086,car,1303,360,1499,586
23086,car,1453,367,1656,599
23086,car,1482,256,1636,419
23086,car,1351,240,1508,408
23086,car,457,738,627,1031
23086,car,644,189,746,325
23086,car,963,688,1260,1038
23086,car,821,289,956,520
23086,car,542,182,642,324
23086,car,649,314,781,495
23086,car,521,289,636,439
23086,car,789,191,905,322
23086,car,927,194,1062,344
23086,car,1211,218,1363,385
23086,car,1660,678,1909,903
23086,car,1066,193,1212,363
23086,car,1596,263,1765,449
23086,car,647,720,847,1018
23208,car,1706,848,1897,1041
23208,car,967,312,1133,527
23208,car,1146,322,1309,552
23208,car,1303,360,1499,586
23208,car,1453,367,1656,599
23208,car,1482,256,1636,419
23208,car,1351,240,1508,408
23208,car,457,738,627,1031
23208,car,644,189,746,325
23208,car,963,688,1260,1038
23208,car,821,289,956,520
23208,car,542,182,642,324
23208,car,649,314,781,495
23208,car,521,289,636,439
23208,car,789,191,905,322
23208,car,927,194,1062,344
23208,car,1211,218,1363,385
23208,car,1660,678,1909,903
23208,car,1066,193,1212,363
23208,car,1596,263,1765,449
23208,car,647,720,847,1018
23249,car,1706,848,1897,1041
23249,car,967,312,1133,527
23249,car,1146,322,1309,552
23249,car,1303,360,1499,586
23249,car,1453,367,1656,599
23249,car,1482,256,1636,419
23249,car,1351,240,1508,408
23249,car,457,738,627,1031
23249,car,644,189,746,325
23249,car,963,688,1260,1038
23249,car,821,289,956,520
23249,car,542,182,642,324
23249,car,649,314,781,495
23249,car,521,289,636,439
23249,car,789,191,905,322
23249,car,927,194,1062,344
23249,car,1211,218,1363,385
23249,car,1660,678,1909,903
23249,car,1066,193,1212,363
23249,car,1596,263,1765,449
23249,car,647,720,847,1018
23283,car,1706,848,1897,1041
23283,car,967,312,1133,527
23283,car,1146,322,1309,552
23283,car,1303,360,1499,586
23283,car,1453,367,1656,599
23283,car,1482,256,1636,419
23283,car,1351,240,1508,408
23283,car,457,738,627,1031
23283,car,644,189,746,325
23283,car,963,688,1260,1038
23283,car,821,289,956,520
23283,car,542,182,642,324
23283,car,649,314,781,495
23283,car,521,289,636,439
23283,car,789,191,905,322
23283,car,927,194,1062,344
23283,car,1211,218,1363,385
23283,car,1660,678,1909,903
23283,car,1066,193,1212,363
23283,car,1596,263,1765,449
23283,car,647,720,847,1018
23313,car,1706,848,1897,1041
23313,car,967,312,1133,527
23313,car,1146,322,1309,552
23313,car,1303,360,1499,586
23313,car,1453,367,1656,599
23313,car,1482,256,1636,419
23313,car,1351,240,1508,408
23313,car,457,738,627,1031
23313,car,644,189,746,325
23313,car,963,688,1260,1038
23313,car,821,289,956,520
23313,car,542,182,642,324
23313,car,649,314,781,495
23313,car,521,289,636,439
23313,car,789,191,905,322
23313,car,927,194,1062,344
23313,car,1211,218,1363,385
23313,car,1660,678,1909,903
23313,car,1066,193,1212,363
23313,car,1596,263,1765,449
23313,car,647,720,847,1018
23479,car,1706,848,1897,1041
23479,car,967,312,1133,527
23479,car,1146,322,1309,552
23479,car,1303,360,1499,586
23479,car,964,699,1257,1040
23479,car,435,725,628,1045
23479,car,524,303,634,434
23479,car,816,292,952,508
23479,car,1463,361,1656,607
23479,car,552,182,644,320
23479,car,648,188,747,331
23479,car,790,189,908,341
23479,car,924,191,1062,349
23479,car,1073,194,1212,368
23479,car,1218,216,1364,391
23479,car,1362,243,1505,411
23479,car,1481,252,1644,413
23479,car,1596,260,1769,442
23479,car,1665,685,1909,898
23479,car,647,337,783,533
23479,car,657,728,849,1018
23556,car,1706,848,1897,1041
23556,car,967,312,1133,527
23556,car,1146,322,1309,552
23556,car,1303,360,1499,586
23556,car,964,699,1257,1040
23556,car,435,725,628,1045
23556,car,524,303,634,434
23556,car,816,292,952,508
23556,car,1463,361,1656,607
23556,car,552,182,644,320
23556,car,648,188,747,331
23556,car,790,189,908,341
23556,car,924,191,1062,349
23556,car,1073,194,1212,368
23556,car,1218,216,1364,391
23556,car,1362,243,1505,411
23556,car,1481,252,1644,413
23556,car,1596,260,1769,442
23556,car,1665,685,1909,898
23556,car,713,456,982,676
23556,car,661,733,850,1016
23680,car,1706,848,1897,1041
23680,car,967,312,1133,527
23680,car,1146,322,1309,552
23680,car,1303,360,1499,586
23680,car,964,699,1257,1040
23680,car,435,725,628,1045
23680,car,524,303,634,434
23680,car,816,292,952,508
23680,car,1463,361,1656,607
23680,car,552,182,644,320
23680,car,648,188,747,331
23680,car,790,189,908,341
23680,car,924,191,1062,349
23680,car,1073,194,1212,368
23680,car,1218,216,1364,391
23680,car,1362,243,1505,411
23680,car,1481,252,1644,413
23680,car,1596,260,1769,442
23680,car,1665,685,1909,898
23680,car,1456,592,1736,740
23680,car,658,734,856,1007
23730,car,1706,848,1897,1041
23730,car,967,312,1133,527
23730,car,1146,322,1309,552
23730,car,1303,360,1499,586
23730,car,964,699,1257,1040
23730,car,435,725,628,1045
23730,car,524,303,634,434
23730,car,816,292,952,508
23730,car,1463,361,1656,607
23730,car,552,182,644,320
23730,car,648,188,747,331
23730,car,790,189,908,341
23730,car,924,191,1062,349
23730,car,1073,194,1212,368
23730,car,1218,216,1364,391
23730,car,1362,243,1505,411
23730,car,1481,252,1644,413
23730,car,1596,260,1769,442
23730,car,1665,685,1909,898
23730,car,1695,588,1909,720
23730,car,662,725,846,1012
23739,car,1706,848,1897,1041
23739,car,967,312,1133,527
23739,car,1146,322,1309,552
23739,car,1303,360,1499,586
23739,car,964,699,1257,1040
23739,car,435,725,628,1045
23739,car,524,303,634,434
23739,car,816,292,952,508
23739,car,1463,361,1656,607
23739,car,552,182,644,320
23739,car,648,188,747,331
23739,car,790,189,908,341
23739,car,924,191,1062,349
23739,car,1073,194,1212,368
23739,car,1218,216,1364,391
23739,car,1362,243,1505,411
23739,car,1481,252,1644,413
23739,car,1596,260,1769,442
23739,car,1665,685,1909,898
23739,car,1735,572,1909,722
23739,car,660,731,853,1008
23753,car,1706,848,1897,1041
23753,car,967,312,1133,527
23753,car,1146,322,1309,552
23753,car,1303,360,1499,586
23753,car,964,699,1257,1040
23753,car,435,725,628,1045
23753,car,524,303,634,434
23753,car,816,292,952,508
23753,car,1463,361,1656,607
23753,car,552,182,644,320
23753,car,648,188,747,331
23753,car,790,189,908,341
23753,car,924,191,1062,349
23753,car,1073,194,1212,368
23753,car,1218,216,1364,391
23753,car,1362,243,1505,411
23753,car,1481,252,1644,413
23753,car,1596,260,1769,442
23753,car,1665,685,1909,898
23753,car,1781,548,1909,709
23753,car,656,727,854,1014
23766,car,1706,848,1897,1041
23766,car,967,312,1133,527
23766,car,1146,322,1309,552
23766,car,1303,360,1499,586
23766,car,964,699,1257,1040
23766,car,435,725,628,1045
23766,car,524,303,634,434
23766,car,816,292,952,508
23766,car,1463,361,1656,607
23766,car,552,182,644,320
23766,car,648,188,747,331
23766,car,790,189,908,341
23766,car,924,191,1062,349
23766,car,1073,194,1212,368
23766,car,1218,216,1364,391
23766,car,1362,243,1505,411
23766,car,1481,252,1644,413
23766,car,1596,260,1769,442
23766,car,1665,685,1909,898
23766,car,1808,516,1909,690
23766,car,656,730,853,1011
23818,car,1706,848,1897,1041
23818,car,967,312,1133,527
23818,car,1146,322,1309,552
23818,car,1303,360,1499,586
23818,car,964,699,1257,1040
23818,car,435,725,628,1045
23818,car,524,303,634,434
23818,car,816,292,952,508
23818,car,1463,361,1656,607
23818,car,552,182,644,320
23818,car,648,188,747,331
23818,car,790,189,908,341
23818,car,924,191,1062,349
23818,car,1073,194,1212,368
23818,car,1218,216,1364,391
23818,car,1362,243,1505,411
23818,car,1481,252,1644,413
23818,car,1596,260,1769,442
23818,car,1665,685,1909,898
23818,car,1848,413,1909,576
23818,car,655,734,846,1009
23899,car,1706,848,1897,1041
23899,car,967,312,1133,527
23899,car,1146,322,1309,552
23899,car,1303,360,1499,586
23899,car,964,699,1257,1040
23899,car,435,725,628,1045
23899,car,524,303,634,434
23899,car,816,292,952,508
23899,car,1463,361,1656,607
23899,car,552,182,644,320
23899,car,648,188,747,331
23899,car,790,189,908,341
23899,car,924,191,1062,349
23899,car,1073,194,1212,368
23899,car,1218,216,1364,391
23899,car,1362,243,1505,411
23899,car,1481,252,1644,413
23899,car,1596,260,1769,442
23899,car,1665,685,1909,898
23899,car,654,731,851,1015
23927,car,1706,848,1897,1041
23927,car,967,312,1133,527
23927,car,1146,322,1309,552
23927,car,1303,360,1499,586
23927,car,964,699,1257,1040
23927,car,435,725,628,1045
23927,car,524,303,634,434
23927,car,816,292,952,508
23927,car,1463,361,1656,607
23927,car,552,182,644,320
23927,car,648,188,747,331
23927,car,790,189,908,341
23927,car,924,191,1062,349
23927,car,1073,194,1212,368
23927,car,1218,216,1364,391
23927,car,1362,243,1505,411
23927,car,1481,252,1644,413
23927,car,1596,260,1769,442
23927,car,1665,685,1909,898
23927,car,662,734,844,1011
23939,car,1706,848,1897,1041
23939,car,967,312,1133,527
23939,car,1146,322,1309,552
23939,car,1303,360,1499,586
23939,car,964,699,1257,1040
23939,car,435,725,628,1045
23939,car,524,303,634,434
23939,car,816,292,952,508
23939,car,1463,361,1656,607
23939,car,552,182,644,320
23939,car,648,188,747,331
23939,car,790,189,908,341
23939,car,924,191,1062,349
23939,car,1073,194,1212,368
23939,car,1218,216,1364,391
23939,car,1362,243,1505,411
23939,car,1481,252,1644,413
23939,car,1596,260,1769,442
23939,car,1665,685,1909,898
23939,car,662,734,844,1011
24205,car,1706,848,1897,1041
24205,car,967,312,1133,527
24205,car,1146,322,1309,552
24205,car,1303,360,1499,586
24205,car,964,699,1257,1040
24205,car,435,725,628,1045
24205,car,524,303,634,434
24205,car,816,292,952,508
24205,car,1463,361,1656,607
24205,car,552,182,644,320
24205,car,648,188,747,331
24205,car,790,189,908,341
24205,car,924,191,1062,349
24205,car,1073,194,1212,368
24205,car,1218,216,1364,391
24205,car,1362,243,1505,411
24205,car,1481,252,1644,413
24205,car,1596,260,1769,442
24205,car,1665,685,1909,898
24205,car,662,734,844,1011
24205,car,405,187,504,311
24214,car,1706,848,1897,1041
24214,car,967,312,1133,527
24214,car,1146,322,1309,552
24214,car,1303,360,1499,586
24214,car,964,699,1257,1040
24214,car,435,725,628,1045
24214,car,524,303,634,434
24214,car,816,292,952,508
24214,car,1463,361,1656,607
24214,car,552,182,644,320
24214,car,648,188,747,331
24214,car,790,189,908,341
24214,car,924,191,1062,349
24214,car,1073,194,1212,368
24214,car,1218,216,1364,391
24214,car,1362,243,1505,411
24214,car,1481,252,1644,413
24214,car,1596,260,1769,442
24214,car,1665,685,1909,898
24214,car,662,734,844,1011
24214,car,390,204,495,328
24226,car,1706,848,1897,1041
24226,car,967,312,1133,527
24226,car,1146,322,1309,552
24226,car,1303,360,1499,586
24226,car,964,699,1257,1040
24226,car,435,725,628,1045
24226,car,524,303,634,434
24226,car,816,292,952,508
24226,car,1463,361,1656,607
24226,car,552,182,644,320
24226,car,648,188,747,331
24226,car,790,189,908,341
24226,car,924,191,1062,349
24226,car,1073,194,1212,368
24226,car,1218,216,1364,391
24226,car,1362,243,1505,411
24226,car,1481,252,1644,413
24226,car,1596,260,1769,442
24226,car,1665,685,1909,898
24226,car,662,734,844,1011
24226,car,377,223,490,352
24247,car,1706,848,1897,1041
24247,car,967,312,1133,527
24247,car,1146,322,1309,552
24247,car,1303,360,1499,586
24247,car,964,699,1257,1040
24247,car,435,725,628,1045
24247,car,524,303,634,434
24247,car,816,292,952,508
24247,car,1463,361,1656,607
24247,car,552,182,644,320
24247,car,648,188,747,331
24247,car,790,189,908,341
24247,car,924,191,1062,349
24247,car,1073,194,1212,368
24247,car,1218,216,1364,391
24247,car,1362,243,1505,411
24247,car,1481,252,1644,413
24247,car,1596,260,1769,442
24247,car,1665,685,1909,898
24247,car,662,734,844,1011
24247,car,361,261,476,402
24290,car,1706,848,1897,1041
24290,car,967,312,1133,527
24290,car,1146,322,1309,552
24290,car,1303,360,1499,586
24290,car,964,699,1257,1040
24290,car,435,725,628,1045
24290,car,524,303,634,434
24290,car,816,292,952,508
24290,car,1463,361,1656,607
24290,car,552,182,644,320
24290,car,648,188,747,331
24290,car,790,189,908,341
24290,car,924,191,1062,349
24290,car,1073,194,1212,368
24290,car,1218,216,1364,391
24290,car,1362,243,1505,411
24290,car,1481,252,1644,413
24290,car,1596,260,1769,442
24290,car,1665,685,1909,898
24290,car,662,734,844,1011
24290,car,342,337,455,488
24315,car,1706,848,1897,1041
24315,car,967,312,1133,527
24315,car,1146,322,1309,552
24315,car,1303,360,1499,586
24315,car,964,699,1257,1040
24315,car,435,725,628,1045
24315,car,524,303,634,434
24315,car,816,292,952,508
24315,car,1463,361,1656,607
24315,car,552,182,644,320
24315,car,648,188,747,331
24315,car,790,189,908,341
24315,car,924,191,1062,349
24315,car,1073,194,1212,368
24315,car,1218,216,1364,391
24315,car,1362,243,1505,411
24315,car,1481,252,1644,413
24315,car,1596,260,1769,442
24315,car,1665,685,1909,898
24315,car,662,734,844,1011
24315,car,349,367,488,541
24502,car,1706,848,1897,1041
24502,car,967,312,1133,527
24502,car,1146,322,1309,552
24502,car,1303,360,1499,586
24502,car,964,699,1257,1040
24502,car,435,725,628,1045
24502,car,524,303,634,434
24502,car,816,292,952,508
24502,car,1463,361,1656,607
24502,car,552,182,644,320
24502,car,648,188,747,331
24502,car,790,189,908,341
24502,car,924,191,1062,349
24502,car,1073,194,1212,368
24502,car,1218,216,1364,391
24502,car,1362,243,1505,411
24502,car,1481,252,1644,413
24502,car,1596,260,1769,442
24502,car,1665,685,1909,898
24502,car,662,734,844,1011
24502,car,805,481,1040,658
24534,car,1706,848,1897,1041
24534,car,967,312,1133,527
24534,car,1146,322,1309,552
24534,car,1303,360,1499,586
24534,car,964,699,1257,1040
24534,car,435,725,628,1045
24534,car,524,303,634,434
24534,car,816,292,952,508
24534,car,1463,361,1656,607
24534,car,552,182,644,320
24534,car,648,188,747,331
24534,car,790,189,908,341
24534,car,924,191,1062,349
24534,car,1073,194,1212,368
24534,car,1218,216,1364,391
24534,car,1362,243,1505,411
24534,car,1481,252,1644,413
24534,car,1596,260,1769,442
24534,car,1665,685,1909,898
24534,car,662,734,844,1011
24534,car,826,485,1072,662
24626,car,1706,848,1897,1041
24626,car,967,312,1133,527
24626,car,1146,322,1309,552
24626,car,1303,360,1499,586
24626,car,964,699,1257,1040
24626,car,435,725,628,1045
24626,car,524,303,634,434
24626,car,816,292,952,508
24626,car,1463,361,1656,607
24626,car,552,182,644,320
24626,car,648,188,747,331
24626,car,790,189,908,341
24626,car,924,191,1062,349
24626,car,1073,194,1212,368
24626,car,1218,216,1364,391
24626,car,1362,243,1505,411
24626,car,1481,252,1644,413
24626,car,1596,260,1769,442
24626,car,1665,685,1909,898
24626,car,662,734,844,1011
24626,car,342,90,470,164
24626,car,769,478,999,667
24837,car,1706,848,1897,1041
24837,car,967,312,1133,527
24837,car,1146,322,1309,552
24837,car,1303,360,1499,586
24837,car,964,699,1257,1040
24837,car,435,725,628,1045
24837,car,524,303,634,434
24837,car,816,292,952,508
24837,car,1463,361,1656,607
24837,car,552,182,644,320
24837,car,648,188,747,331
24837,car,790,189,908,341
24837,car,924,191,1062,349
24837,car,1073,194,1212,368
24837,car,1218,216,1364,391
24837,car,1362,243,1505,411
24837,car,1481,252,1644,413
24837,car,1596,260,1769,442
24837,car,1665,685,1909,898
24837,car,662,734,844,1011
24837,car,652,376,779,576
24837,car,384,277,488,435
24866,car,1706,848,1897,1041
24866,car,967,312,1133,527
24866,car,1146,322,1309,552
24866,car,1303,360,1499,586
24866,car,964,699,1257,1040
24866,car,435,725,628,1045
24866,car,524,303,634,434
24866,car,816,292,952,508
24866,car,1463,361,1656,607
24866,car,552,182,644,320
24866,car,648,188,747,331
24866,car,790,189,908,341
24866,car,924,191,1062,349
24866,car,1073,194,1212,368
24866,car,1218,216,1364,391
24866,car,1362,243,1505,411
24866,car,1481,252,1644,413
24866,car,1596,260,1769,442
24866,car,1665,685,1909,898
24866,car,662,734,844,1011
24866,car,668,349,785,538
24866,car,369,329,478,500
24867,car,1706,848,1897,1041
24867,car,967,312,1133,527
24867,car,1146,322,1309,552
24867,car,1303,360,1499,586
24867,car,964,699,1257,1040
24867,car,435,725,628,1045
24867,car,524,303,634,434
24867,car,816,292,952,508
24867,car,1463,361,1656,607
24867,car,552,182,644,320
24867,car,648,188,747,331
24867,car,790,189,908,341
24867,car,924,191,1062,349
24867,car,1073,194,1212,368
24867,car,1218,216,1364,391
24867,car,1362,243,1505,411
24867,car,1481,252,1644,413
24867,car,1596,260,1769,442
24867,car,1665,685,1909,898
24867,car,662,734,844,1011
24867,car,668,349,785,538
24867,car,369,329,478,500
24874,car,1706,848,1897,1041
24874,car,967,312,1133,527
24874,car,1146,322,1309,552
24874,car,1303,360,1499,586
24874,car,964,699,1257,1040
24874,car,435,725,628,1045
24874,car,524,303,634,434
24874,car,816,292,952,508
24874,car,1463,361,1656,607
24874,car,552,182,644,320
24874,car,648,188,747,331
24874,car,790,189,908,341
24874,car,924,191,1062,349
24874,car,1073,194,1212,368
24874,car,1218,216,1364,391
24874,car,1362,243,1505,411
24874,car,1481,252,1644,413
24874,car,1596,260,1769,442
24874,car,1665,685,1909,898
24874,car,662,734,844,1011
24874,car,671,343,782,527
24874,car,380,341,478,518
24876,car,1706,848,1897,1041
24876,car,967,312,1133,527
24876,car,1146,322,1309,552
24876,car,1303,360,1499,586
24876,car,964,699,1257,1040
24876,car,435,725,628,1045
24876,car,524,303,634,434
24876,car,816,292,952,508
24876,car,1463,361,1656,607
24876,car,552,182,644,320
24876,car,648,188,747,331
24876,car,790,189,908,341
24876,car,924,191,1062,349
24876,car,1073,194,1212,368
24876,car,1218,216,1364,391
24876,car,1362,243,1505,411
24876,car,1481,252,1644,413
24876,car,1596,260,1769,442
24876,car,1665,685,1909,898
24876,car,662,734,844,1011
24876,car,671,343,782,527
24876,car,380,341,478,518
24877,car,1706,848,1897,1041
24877,car,967,312,1133,527
24877,car,1146,322,1309,552
24877,car,1303,360,1499,586
24877,car,964,699,1257,1040
24877,car,435,725,628,1045
24877,car,524,303,634,434
24877,car,816,292,952,508
24877,car,1463,361,1656,607
24877,car,552,182,644,320
24877,car,648,188,747,331
24877,car,790,189,908,341
24877,car,924,191,1062,349
24877,car,1073,194,1212,368
24877,car,1218,216,1364,391
24877,car,1362,243,1505,411
24877,car,1481,252,1644,413
24877,car,1596,260,1769,442
24877,car,1665,685,1909,898
24877,car,662,734,844,1011
24877,car,671,343,782,527
24877,car,380,341,478,518
24897,car,1706,848,1897,1041
24897,car,967,312,1133,527
24897,car,1146,322,1309,552
24897,car,1303,360,1499,586
24897,car,964,699,1257,1040
24897,car,435,725,628,1045
24897,car,524,303,634,434
24897,car,816,292,952,508
24897,car,1463,361,1656,607
24897,car,552,182,644,320
24897,car,648,188,747,331
24897,car,790,189,908,341
24897,car,924,191,1062,349
24897,car,1073,194,1212,368
24897,car,1218,216,1364,391
24897,car,1362,243,1505,411
24897,car,1481,252,1644,413
24897,car,1596,260,1769,442
24897,car,1665,685,1909,898
24897,car,662,734,844,1011
24897,car,674,333,787,504
24897,car,375,378,500,570
24928,car,1706,848,1897,1041
24928,car,967,312,1133,527
24928,car,1146,322,1309,552
24928,car,1303,360,1499,586
24928,car,964,699,1257,1040
24928,car,435,725,628,1045
24928,car,524,303,634,434
